Label,x,y,z
1693,120.798004,39.445789,74.778778
1694,120.755417,39.24836,71.152969
1695,120.708168,39.02076,67.479553
1696,120.656731,38.763447,63.808434
1697,120.602318,38.480797,60.22715
1698,120.544952,38.171661,56.720833
1699,120.482773,37.824104,53.17482
1700,120.415314,37.433201,49.559589
1701,120.34407,37.005318,45.953091
1702,120.269371,36.540691,42.355202
1703,120.191605,36.040199,38.765022
1704,120.111198,35.505329,35.181179
1705,120.028595,34.938099,31.602104
1706,119.944267,34.340965,28.026329
1707,119.858665,33.716728,24.452705
1708,119.772232,33.068386,20.880566
1709,119.687149,32.413177,17.383139
1710,119.60257,31.745138,13.911526
1711,119.515709,31.04216,10.337749
1712,119.428879,30.323063,6.747369
1713,119.337456,29.547567,2.935413
1714,121.114288,38.394363,152.492477
1715,121.113655,38.391289,148.876328
1716,121.111893,38.386532,145.343323
1717,121.108963,38.379948,141.891586
1718,121.104698,38.371132,138.440002
1719,121.098854,38.359554,134.926147
1720,121.091263,38.344864,131.389069
1721,121.081779,38.326668,127.850006
1722,121.070168,38.304466,124.308807
1723,121.056198,38.277676,120.765335
1724,121.039597,38.245659,117.219475
1725,121.02005,38.207672,113.671059
1726,120.997231,38.162884,110.119934
1727,120.970749,38.110344,106.565918
1728,120.939369,38.047333,102.92614
1729,120.90303,37.973518,99.261536
1730,120.862709,37.890568,95.712891
1731,120.818756,37.799004,92.307236
1732,120.767548,37.690994,88.821274
1733,120.707474,37.562675,85.201981
1734,120.639954,37.416595,81.614182
1735,120.563629,37.249302,78.022415
1736,120.477531,37.058231,74.426674
1737,120.380722,36.840675,70.827026
1738,120.270729,36.590366,67.178749
1739,120.148102,36.307919,63.531387
1740,120.015205,35.998238,59.971928
1741,119.871727,35.66011,56.485706
1742,119.712456,35.280598,52.958736
1743,119.535469,34.854424,49.361732
1744,119.344009,34.388645,45.772289
1745,119.138443,33.883598,42.190426
1746,118.919373,33.340298,38.615414
1747,118.687607,32.760414,35.046047
1748,118.44416,32.146183,31.480953
1749,118.190193,31.500288,27.918839
1750,117.926933,30.825769,24.358719
1751,117.655663,30.125881,20.800079
1752,117.383514,29.419203,17.315998
1753,117.107956,28.699282,13.857862
1754,116.819847,27.942293,10.298285
1755,116.526901,27.168503,6.722561
1756,116.212936,26.334623,2.92669
1757,121.11396,36.144402,151.354279
1758,121.112518,36.141273,147.780258
1759,121.109634,36.136192,144.288055
1760,121.105202,36.12899,140.8759
1761,121.098953,36.11924,137.463531
1762,121.09053,36.106354,133.989212
1763,121.079674,36.089958,130.491531
1764,121.066139,36.069618,126.991417
1765,121.049553,36.044785,123.488731
1766,121.029549,36.014835,119.983315
1767,121.005676,35.979076,116.47496
1768,120.977455,35.936703,112.963509
1769,120.944305,35.886814,109.448746
1770,120.905624,35.828392,105.93045
1771,120.859474,35.758442,102.326508
1772,120.80571,35.676651,98.697174
1773,120.745667,35.5849,95.181839
1774,120.679764,35.483803,91.807312
1775,120.602509,35.364761,88.352295
1776,120.511261,35.223595,84.76413
1777,120.40802,35.063171,81.206055
1778,120.290497,34.879768,77.642899
1779,120.157066,34.67067,74.07457
1780,120.006042,34.432987,70.501076
1781,119.833298,34.159973,66.877945
1782,119.639458,33.852394,63.254341
1783,119.428101,33.515678,59.716705
1784,119.198517,33.148563,56.250568
1785,118.942139,32.737095,52.742657
1786,118.655624,32.27565,49.163872
1787,118.343956,31.771975,45.591484
1788,118.007515,31.226501,42.02565
1789,117.647125,30.640396,38.465805
1790,117.264023,30.015503,34.910919
1791,116.859734,29.354267,31.359806
1792,116.436111,28.659609,27.811346
1793,115.995193,27.934811,24.264734
1794,115.539093,27.183376,20.719597
1795,115.079887,26.425228,17.248859
1796,114.613327,25.653425,13.804198
1797,114.123978,24.842424,10.258818
1798,113.624939,24.013939,6.697754
1799,113.088425,23.121677,2.917967
1800,121.113625,33.89444,150.216064
1801,121.111389,33.891266,146.684174
1802,121.107361,33.885849,143.232819
1803,121.101425,33.878036,139.860214
1804,121.093201,33.867352,136.487061
1805,121.082199,33.853161,133.052277
1806,121.068085,33.835049,129.593979
1807,121.050491,33.812561,126.132843
1808,121.028938,33.785103,122.668671
1809,121.002899,33.751999,119.201271
1810,120.971756,33.712494,115.730446
1811,120.934845,33.665733,112.255951
1812,120.891373,33.610748,108.77755
1813,120.840492,33.54644,105.294983
1814,120.779579,33.469555,101.726868
1815,120.708405,33.379784,98.132797
1816,120.628624,33.279232,94.65078
1817,120.540787,33.168602,91.307404
1818,120.437462,33.038536,87.883316
1819,120.315048,32.88451,84.326263
1820,120.176071,32.709747,80.797943
1821,120.017357,32.510239,77.26339
1822,119.836594,32.283108,73.722473
1823,119.631355,32.025299,70.175133
1824,119.395859,31.729578,66.577141
1825,119.130821,31.396872,62.977291
1826,118.840988,31.033117,59.461479
1827,118.525299,30.637016,56.015434
1828,118.171806,30.19359,52.526573
1829,117.775772,29.696877,48.966019
1830,117.343887,29.155304,45.410679
1831,116.876587,28.569408,41.860878
1832,116.374893,27.940495,38.316193
1833,115.840424,27.27059,34.775791
1834,115.275299,26.562347,31.238655
1835,114.682037,25.818928,27.703856
1836,114.063446,25.043852,24.170746
1837,113.422531,24.240871,20.639112
1838,112.77626,23.431253,17.181721
1839,112.118706,22.607571,13.750536
1840,111.428116,21.742554,10.219351
1841,110.722977,20.859373,6.672947
1842,109.963913,19.908735,2.909244
1843,98.614967,50.770885,157.289093
1844,98.615044,50.770924,157.132278
1845,98.614899,50.770844,157.432755
1846,98.61496,50.770878,157.305588
1847,98.615028,50.77092,157.15274
1848,98.615044,50.770927,157.132385
1849,98.614929,50.770866,157.360291
1850,98.614914,50.770855,157.379379
1851,98.614822,50.770802,157.606323
1852,98.614822,50.770805,157.588516
1853,98.614731,50.770752,157.817047
1854,98.614731,50.770744,157.833542
1855,98.614807,50.77079,157.641922
1856,98.614815,50.770798,157.624115
1857,98.614723,50.770744,157.850052
1858,98.614716,50.770741,157.866562
1859,98.615051,50.770931,157.112015
1860,98.615051,50.770939,157.091644
1861,98.614944,50.770874,157.322128
1862,98.614929,50.77087,157.341202
1863,98.615074,50.770947,157.071274
1864,98.615074,50.77095,157.050903
1865,98.61496,50.770885,157.283951
1866,98.614952,50.770874,157.30304
1867,98.614845,50.770813,157.53511
1868,98.614853,50.770824,157.517303
1869,98.614761,50.770767,157.750992
1870,98.614754,50.77076,157.767502
1871,98.614838,50.770809,157.570709
1872,98.614845,50.770813,157.552917
1873,98.614746,50.77076,157.784012
1874,98.614746,50.770756,157.800537
1875,98.614655,50.770706,158.051926
1876,98.614647,50.770702,158.07135
1877,98.614601,50.770676,158.215683
1878,98.614662,50.77071,158.021927
1879,98.614655,50.770706,158.041336
1880,98.614616,50.770679,158.187424
1881,98.614502,50.770615,158.57753
1882,98.614502,50.770615,158.60144
1883,98.614655,50.770706,158.056412
1884,98.614647,50.770691,158.111923
1885,98.614563,50.770649,158.35231
1886,98.614616,50.770679,158.197311
1887,98.614647,50.770702,158.081924
1888,98.614647,50.770695,158.101334
1889,98.614601,50.770672,158.243958
1890,98.614502,50.770611,158.625366
1891,98.614487,50.770611,158.649277
1892,98.615082,50.770958,157.030548
1893,98.615097,50.770966,157.010178
1894,98.614975,50.770893,157.245773
1895,98.614967,50.770889,157.264862
1896,98.615105,50.770969,156.989807
1897,98.615112,50.770977,156.969437
1898,98.61499,50.770905,157.207611
1899,98.614983,50.770897,157.226685
1900,98.614868,50.770832,157.483353
1901,98.614861,50.770824,157.506226
1902,98.614799,50.770786,157.65361
1903,98.614876,50.77084,157.463242
1904,98.614861,50.770824,157.518539
1905,98.614746,50.770763,157.771255
1906,98.614807,50.770802,157.608887
1907,98.61515,50.770992,156.912491
1908,98.61512,50.770977,156.965836
1909,98.614983,50.770901,157.225601
1910,98.615074,50.77095,157.059402
1911,98.615143,50.770992,156.925537
1912,98.61512,50.770981,156.951843
1913,98.615051,50.770935,157.100449
1914,98.614853,50.770824,157.505585
1915,98.614845,50.770813,157.539886
1916,98.614655,50.770706,158.022156
1917,98.614662,50.770718,157.993011
1918,98.614517,50.77063,158.481873
1919,98.614517,50.770622,158.505798
1920,98.614639,50.770702,158.080399
1921,98.614639,50.770706,158.05127
1922,98.614502,50.770622,158.529694
1923,98.614502,50.770622,158.553619
1924,98.61441,50.770565,159.088242
1925,98.61441,50.770565,159.109604
1926,98.614372,50.770542,159.417923
1927,98.61441,50.770569,159.052689
1928,98.61441,50.770565,159.074051
1929,98.614372,50.770542,159.38942
1930,98.614342,50.770527,160.043442
1931,98.614342,50.770527,160.057739
1932,98.614403,50.770557,159.159348
1933,98.614403,50.770557,159.180679
1934,98.614372,50.770538,159.474915
1935,98.614403,50.770565,159.123795
1936,98.614403,50.770565,159.145142
1937,98.614357,50.770542,159.446426
